"seg.id","ndvi","awei","dt","id","date","state"
482,0.597642421722412,-6290.83349609375,441,"blanca",2019-07-16 20:02:14,"Unclassified"
483,0.597642421722412,-6290.83349609375,NA,"blanca",2019-07-16 20:09:35,"Slow-Unif"
483,0.591884315013885,-6349.95849609375,NA,"blanca",2019-07-16 20:09:35,"Slow-Unif"
483,0.602959513664246,-6173.16650390625,NA,"blanca",2019-07-16 20:09:35,"Slow-Unif"
483,0.598011434078217,-6203.54150390625,401,"blanca",2019-07-16 20:09:35,"Slow-Unif"
484,0.598011434078217,-6203.54150390625,NA,"blanca",2019-07-16 20:16:16,"Slow-Unif"
484,0.602959513664246,-6173.16650390625,453,"blanca",2019-07-16 20:16:16,"Slow-Unif"
485,0.602959513664246,-6173.16650390625,393,"blanca",2019-07-16 20:23:49,"Unclassified"
486,0.602959513664246,-6173.16650390625,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.591884315013885,-6349.95849609375,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.597642421722412,-6290.83349609375,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.595865845680237,-6560.66650390625,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.615742802619934,-6848.33349609375,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.627630591392517,-6700.29150390625,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.662990212440491,-5750.9375,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.675791382789612,-5502,NA,"blanca",2019-07-16 20:30:22,"Slow-Turn"
486,0.651102244853973,-5652.3125,453,"blanca",2019-07-16 20:30:22,"Slow-Turn"
487,0.651102244853973,-5652.3125,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.675791382789612,-5502,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.662990212440491,-5750.9375,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.627630591392517,-6700.29150390625,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.615742802619934,-6848.33349609375,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.609605431556702,-6754.45849609375,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.582256138324738,-6685.875,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.597197473049164,-6260.70849609375,NA,"blanca",2019-07-16 20:37:55,"Unclassified"
487,0.588242650032043,-6230.625,1234,"blanca",2019-07-16 20:37:55,"Unclassified"
488,0.588242650032043,-6230.625,NA,"blanca",2019-07-16 20:58:29,"Unclassified"
488,0.597197473049164,-6260.70849609375,NA,"blanca",2019-07-16 20:58:29,"Unclassified"
488,0.597642421722412,-6290.83349609375,408,"blanca",2019-07-16 20:58:29,"Unclassified"
489,0.597642421722412,-6290.83349609375,NA,"blanca",2019-07-16 21:05:17,"Slow-Turn"
489,0.595865845680237,-6560.66650390625,466,"blanca",2019-07-16 21:05:17,"Slow-Turn"
490,0.595865845680237,-6560.66650390625,NA,"blanca",2019-07-16 21:13:03,"Unclassified"
490,0.582256138324738,-6685.875,375,"blanca",2019-07-16 21:13:03,"Unclassified"
491,0.582256138324738,-6685.875,NA,"blanca",2019-07-16 21:19:18,"Slow-Unif"
491,0.609605431556702,-6754.45849609375,NA,"blanca",2019-07-16 21:19:18,"Slow-Unif"
491,0.63233608007431,-6669.16650390625,434,"blanca",2019-07-16 21:19:18,"Slow-Unif"
492,0.63233608007431,-6669.16650390625,NA,"blanca",2019-07-16 21:26:32,"Slow-Unif"
492,0.627630591392517,-6700.29150390625,NA,"blanca",2019-07-16 21:26:32,"Slow-Unif"
492,0.662990212440491,-5750.9375,406,"blanca",2019-07-16 21:26:32,"Slow-Unif"
493,0.662990212440491,-5750.9375,NA,"blanca",2019-07-16 21:33:18,"Slow-Unif"
493,0.675791382789612,-5502,NA,"blanca",2019-07-16 21:33:18,"Slow-Unif"
493,0.682590365409851,-5614.25,421,"blanca",2019-07-16 21:33:18,"Slow-Unif"
494,0.682590365409851,-5614.25,NA,"blanca",2019-07-16 21:40:19,"Slow-Unif"
494,0.664626181125641,-5980.75,417,"blanca",2019-07-16 21:40:19,"Slow-Unif"
495,0.664626181125641,-5980.75,NA,"blanca",2019-07-16 21:47:16,"Unclassified"
495,0.682590365409851,-5614.25,NA,"blanca",2019-07-16 21:47:16,"Unclassified"
495,0.673005700111389,-5695.0625,NA,"blanca",2019-07-16 21:47:16,"Unclassified"
495,0.647274374961853,-5936.6875,443,"blanca",2019-07-16 21:47:16,"Unclassified"
496,0.647274374961853,-5936.6875,NA,"blanca",2019-07-16 21:54:39,"Slow-Turn"
496,0.673005700111389,-5695.0625,406,"blanca",2019-07-16 21:54:39,"Slow-Turn"
497,0.673005700111389,-5695.0625,73418,"blanca",2019-07-16 22:01:25,"Slow-Unif"
498,0.673005700111389,-5695.0625,NA,"blanca",2019-07-17 18:25:03,"Unclassified"
498,0.617148399353027,-5705.4375,NA,"blanca",2019-07-17 18:25:03,"Unclassified"
498,0.624658107757568,-5949.0625,379,"blanca",2019-07-17 18:25:03,"Unclassified"
499,0.624658107757568,-5949.0625,NA,"blanca",2019-07-17 18:31:22,"Unclassified"
499,0.599774360656738,-6075.625,NA,"blanca",2019-07-17 18:31:22,"Unclassified"
499,0.606690883636475,-5960.375,415,"blanca",2019-07-17 18:31:22,"Unclassified"
500,0.606690883636475,-5960.375,NA,"blanca",2019-07-17 18:38:17,"Slow-Unif"
500,0.599774360656738,-6075.625,NA,"blanca",2019-07-17 18:38:17,"Slow-Unif"
500,0.637674868106842,-5787.6875,446,"blanca",2019-07-17 18:38:17,"Slow-Unif"
501,0.637674868106842,-5787.6875,NA,"blanca",2019-07-17 18:45:43,"Unclassified"
501,0.656678795814514,-5765.75,409,"blanca",2019-07-17 18:45:43,"Unclassified"
502,0.656678795814514,-5765.75,NA,"blanca",2019-07-17 18:52:32,"Slow-Unif"
502,0.671736836433411,-6063.5,NA,"blanca",2019-07-17 18:52:32,"Slow-Unif"
502,0.640402317047119,-5929.5,1257,"blanca",2019-07-17 18:52:32,"Slow-Unif"
503,0.640402317047119,-5929.5,NA,"blanca",2019-07-17 19:13:29,"Unclassified"
503,0.602601170539856,-6469.1875,412,"blanca",2019-07-17 19:13:29,"Unclassified"
504,0.602601170539856,-6469.1875,NA,"blanca",2019-07-17 19:20:21,"Slow-Turn"
504,0.646647572517395,-5942.375,419,"blanca",2019-07-17 19:20:21,"Slow-Turn"
505,0.646647572517395,-5942.375,NA,"blanca",2019-07-17 19:27:20,"Slow-Unif"
505,0.65633749961853,-5976.5625,NA,"blanca",2019-07-17 19:27:20,"Slow-Unif"
505,0.636138439178467,-5934.8125,411,"blanca",2019-07-17 19:27:20,"Slow-Unif"
506,0.636138439178467,-5934.8125,NA,"blanca",2019-07-17 19:34:11,"Slow-Unif"
506,0.606690883636475,-5960.375,NA,"blanca",2019-07-17 19:34:11,"Slow-Unif"
506,0.622701942920685,-5893.1875,455,"blanca",2019-07-17 19:34:11,"Slow-Unif"
507,0.622701942920685,-5893.1875,NA,"blanca",2019-07-17 19:41:46,"Slow-Unif"
507,0.601392507553101,-5942.5625,NA,"blanca",2019-07-17 19:41:46,"Slow-Unif"
507,0.617148399353027,-5705.4375,396,"blanca",2019-07-17 19:41:46,"Slow-Unif"
508,0.617148399353027,-5705.4375,NA,"blanca",2019-07-17 19:48:22,"Slow-Unif"
508,0.659952163696289,-5398.375,NA,"blanca",2019-07-17 19:48:22,"Slow-Unif"
508,0.69985431432724,-5048.4375,81784,"blanca",2019-07-17 19:48:22,"Slow-Unif"
509,0.69985431432724,-5048.4375,NA,"blanca",2019-07-18 18:31:26,"Unclassified"
509,0.633899033069611,-5436.0625,NA,"blanca",2019-07-18 18:31:26,"Unclassified"
509,0.656122326850891,-5140.1875,406,"blanca",2019-07-18 18:31:26,"Unclassified"
510,0.656122326850891,-5140.1875,421,"blanca",2019-07-18 18:38:12,"Unclassified"
511,0.656122326850891,-5140.1875,NA,"blanca",2019-07-18 18:45:13,"Slow-Unif"
511,0.691646695137024,-5075.375,NA,"blanca",2019-07-18 18:45:13,"Slow-Unif"
511,0.651451468467712,-5535.6875,424,"blanca",2019-07-18 18:45:13,"Slow-Unif"
512,0.651451468467712,-5535.6875,NA,"blanca",2019-07-18 18:52:17,"Slow-Unif"
512,0.691646695137024,-5075.375,413,"blanca",2019-07-18 18:52:17,"Slow-Unif"
513,0.691646695137024,-5075.375,NA,"blanca",2019-07-18 18:59:10,"Unclassified"
513,0.651451468467712,-5535.6875,NA,"blanca",2019-07-18 18:59:10,"Unclassified"
513,0.629709839820862,-5593.75,NA,"blanca",2019-07-18 18:59:10,"Unclassified"
513,0.597913205623627,-6363.29150390625,1313,"blanca",2019-07-18 18:59:10,"Unclassified"
514,0.597913205623627,-6363.29150390625,NA,"blanca",2019-07-18 19:21:03,"Exploratory"
514,0.565070986747742,-6637.66650390625,NA,"blanca",2019-07-18 19:21:03,"Exploratory"
514,0.559915542602539,-6745.95849609375,386,"blanca",2019-07-18 19:21:03,"Exploratory"
515,0.559915542602539,-6745.95849609375,NA,"blanca",2019-07-18 19:27:29,"Slow-Unif"
515,0.580719470977783,-6547.29150390625,NA,"blanca",2019-07-18 19:27:29,"Slow-Unif"
515,0.612870514392853,-6269.625,NA,"blanca",2019-07-18 19:27:29,"Slow-Unif"
515,0.615796387195587,-6359.95849609375,1246,"blanca",2019-07-18 19:27:29,"Slow-Unif"
516,0.615796387195587,-6359.95849609375,NA,"blanca",2019-07-18 19:48:15,"Unclassified"
516,0.571781098842621,-6379.79150390625,NA,"blanca",2019-07-18 19:48:15,"Unclassified"
516,0.578892886638641,-6181.45849609375,NA,"blanca",2019-07-18 19:48:15,"Unclassified"
516,0.565145313739777,-6224.79150390625,458,"blanca",2019-07-18 19:48:15,"Unclassified"
517,0.565145313739777,-6224.79150390625,NA,"blanca",2019-07-18 19:55:53,"Slow-Unif"
517,0.601779103279114,-5894.08349609375,NA,"blanca",2019-07-18 19:55:53,"Slow-Unif"
517,0.602749049663544,-6052.625,409,"blanca",2019-07-18 19:55:53,"Slow-Unif"
518,0.602749049663544,-6052.625,NA,"blanca",2019-07-18 20:02:42,"Slow-Unif"
518,0.601779103279114,-5894.08349609375,NA,"blanca",2019-07-18 20:02:42,"Slow-Unif"
518,0.62531304359436,-5649.20849609375,NA,"blanca",2019-07-18 20:02:42,"Slow-Unif"
518,0.604661226272583,-5990.08349609375,441,"blanca",2019-07-18 20:02:42,"Slow-Unif"
519,0.604661226272583,-5990.08349609375,NA,"blanca",2019-07-18 20:10:03,"Slow-Unif"
519,0.62531304359436,-5649.20849609375,416,"blanca",2019-07-18 20:10:03,"Slow-Unif"
520,0.62531304359436,-5649.20849609375,NA,"blanca",2019-07-18 20:16:59,"Unclassified"
520,0.584336578845978,-6476.66650390625,381,"blanca",2019-07-18 20:16:59,"Unclassified"
521,0.584336578845978,-6476.66650390625,NA,"blanca",2019-07-18 20:23:20,"Slow-Unif"
521,0.594051778316498,-6533.58349609375,NA,"blanca",2019-07-18 20:23:20,"Slow-Unif"
521,0.583331644535065,-6364.625,463,"blanca",2019-07-18 20:23:20,"Slow-Unif"
522,0.583331644535065,-6364.625,381,"blanca",2019-07-18 20:31:03,"Slow-Unif"
523,0.583331644535065,-6364.625,NA,"blanca",2019-07-18 20:37:24,"Slow-Unif"
523,0.582854151725769,-6430.95849609375,459,"blanca",2019-07-18 20:37:24,"Slow-Unif"
524,0.582854151725769,-6430.95849609375,420,"blanca",2019-07-18 20:45:03,"Slow-Unif"
525,0.582854151725769,-6430.95849609375,414,"blanca",2019-07-18 20:52:03,"Slow-Unif"
526,0.582854151725769,-6430.95849609375,NA,"blanca",2019-07-18 20:58:57,"Slow-Unif"
526,0.572077095508575,-6574.08349609375,NA,"blanca",2019-07-18 20:58:57,"Slow-Unif"
526,0.594289302825928,-6409.33349609375,378,"blanca",2019-07-18 20:58:57,"Slow-Unif"
527,0.594289302825928,-6409.33349609375,NA,"blanca",2019-07-18 21:05:15,"Slow-Unif"
527,0.572077095508575,-6574.08349609375,NA,"blanca",2019-07-18 21:05:15,"Slow-Unif"
527,0.559893548488617,-6540.29150390625,NA,"blanca",2019-07-18 21:05:15,"Slow-Unif"
527,0.58233916759491,-6291.16650390625,1298,"blanca",2019-07-18 21:05:15,"Slow-Unif"
528,0.58233916759491,-6291.16650390625,NA,"blanca",2019-07-18 21:26:53,"Unclassified"
528,0.575981080532074,-6397.41650390625,NA,"blanca",2019-07-18 21:26:53,"Unclassified"
528,0.564890563488007,-6784.45849609375,NA,"blanca",2019-07-18 21:26:53,"Unclassified"
528,0.549629330635071,-6548.45849609375,NA,"blanca",2019-07-18 21:26:53,"Unclassified"
528,0.538807272911072,-6736.45849609375,1235,"blanca",2019-07-18 21:26:53,"Unclassified"
529,0.538807272911072,-6736.45849609375,NA,"blanca",2019-07-18 21:47:28,"Unclassified"
529,0.546421527862549,-6606.66650390625,419,"blanca",2019-07-18 21:47:28,"Unclassified"
530,0.546421527862549,-6606.66650390625,NA,"blanca",2019-07-18 21:54:27,"Slow-Unif"
530,0.561282455921173,-6752.70849609375,NA,"blanca",2019-07-18 21:54:27,"Slow-Unif"
530,0.552616000175476,-6807.16650390625,NA,"blanca",2019-07-18 21:54:27,"Slow-Unif"
530,0.541065692901611,-6836.70849609375,NA,"blanca",2019-07-18 21:54:27,"Slow-Unif"
530,0.593149721622467,-6238.91650390625,409,"blanca",2019-07-18 21:54:27,"Slow-Unif"
531,0.593149721622467,-6238.91650390625,NA,"blanca",2019-07-18 22:01:16,"Exploratory"
531,0.541065692901611,-6836.70849609375,423,"blanca",2019-07-18 22:01:16,"Exploratory"
532,0.541065692901611,-6836.70849609375,441,"blanca",2019-07-18 22:08:19,"Slow-Unif"
533,0.541065692901611,-6836.70849609375,NA,"blanca",2019-07-18 22:15:40,"Slow-Unif"
533,0.531542778015137,-6862.58349609375,399,"blanca",2019-07-18 22:15:40,"Slow-Unif"
534,0.531542778015137,-6862.58349609375,NA,"blanca",2019-07-18 22:22:19,"Unclassified"
534,0.541065692901611,-6836.70849609375,455,"blanca",2019-07-18 22:22:19,"Unclassified"
535,0.541065692901611,-6836.70849609375,NA,"blanca",2019-07-18 22:29:54,"Slow-Turn"
535,0.531542778015137,-6862.58349609375,NA,"blanca",2019-07-18 22:29:54,"Slow-Turn"
535,0.553750813007355,-6678.08349609375,396,"blanca",2019-07-18 22:29:54,"Slow-Turn"
536,0.553750813007355,-6678.08349609375,NA,"blanca",2019-07-18 22:36:30,"Unclassified"
536,0.531542778015137,-6862.58349609375,423,"blanca",2019-07-18 22:36:30,"Unclassified"
537,0.531542778015137,-6862.58349609375,NA,"blanca",2019-07-18 22:43:33,"Unclassified"
537,0.553750813007355,-6678.08349609375,418,"blanca",2019-07-18 22:43:33,"Unclassified"
538,0.553750813007355,-6678.08349609375,NA,"blanca",2019-07-18 22:50:31,"Slow-Turn"
538,0.564826607704163,-6704.08349609375,414,"blanca",2019-07-18 22:50:31,"Slow-Turn"
539,0.564826607704163,-6704.08349609375,NA,"blanca",2019-07-18 22:57:25,"Unclassified"
539,0.583004951477051,-6470.875,NA,"blanca",2019-07-18 22:57:25,"Unclassified"
539,0.643588364124298,-6125.20849609375,NA,"blanca",2019-07-18 22:57:25,"Unclassified"
539,0.671218037605286,-5501.08349609375,421,"blanca",2019-07-18 22:57:25,"Unclassified"
540,0.671218037605286,-5501.08349609375,446,"blanca",2019-07-18 23:04:26,"Slow-Unif"
541,0.671218037605286,-5501.08349609375,NA,"blanca",2019-07-18 23:11:52,"Slow-Unif"
541,0.610527753829956,-6369.08349609375,NA,"blanca",2019-07-18 23:11:52,"Slow-Unif"
541,0.588715314865112,-6594.33349609375,NA,"blanca",2019-07-18 23:11:52,"Slow-Unif"
541,0.595879673957825,-6494.41650390625,381,"blanca",2019-07-18 23:11:52,"Slow-Unif"
542,0.595879673957825,-6494.41650390625,NA,"blanca",2019-07-18 23:18:13,"Slow-Unif"
542,0.583331644535065,-6364.625,429,"blanca",2019-07-18 23:18:13,"Slow-Unif"
543,0.583331644535065,-6364.625,NA,"blanca",2019-07-18 23:25:22,"Slow-Unif"
543,0.57611757516861,-6133.79150390625,NA,"blanca",2019-07-18 23:25:22,"Slow-Unif"
543,0.617069005966187,-6214.25,NA,"blanca",2019-07-18 23:25:22,"Slow-Unif"
543,0.587594568729401,-6165.625,461,"blanca",2019-07-18 23:25:22,"Slow-Unif"
544,0.587594568729401,-6165.625,NA,"blanca",2019-07-18 23:33:03,"Slow-Unif"
544,0.565030813217163,-6216.20849609375,NA,"blanca",2019-07-18 23:33:03,"Slow-Unif"
544,0.588242650032043,-6230.625,383,"blanca",2019-07-18 23:33:03,"Slow-Unif"
545,0.588242650032043,-6230.625,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.565030813217163,-6216.20849609375,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.583953976631165,-6252.70849609375,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.59808075428009,-6324.375,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.615967035293579,-6684.95849609375,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.58423262834549,-6720.25,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.560832262039185,-6878.625,NA,"blanca",2019-07-18 23:39:26,"Unclassified"
545,0.635131180286407,-5714.25,407,"blanca",2019-07-18 23:39:26,"Unclassified"
546,0.635131180286407,-5714.25,NA,"blanca",2019-07-18 23:46:13,"Unclassified"
546,0.634323239326477,-5917.8125,NA,"blanca",2019-07-18 23:46:13,"Unclassified"
546,0.664626181125641,-5980.75,NA,"blanca",2019-07-18 23:46:13,"Unclassified"
546,0.662990212440491,-5750.9375,NA,"blanca",2019-07-18 23:46:13,"Unclassified"
546,0.675791382789612,-5502,66711,"blanca",2019-07-18 23:46:13,"Unclassified"
547,0.675791382789612,-5502,NA,"blanca",2019-07-19 18:18:04,"Unclassified"
547,0.631427526473999,-5770.5625,NA,"blanca",2019-07-19 18:18:04,"Unclassified"
547,0.638568341732025,-5765.9375,NA,"blanca",2019-07-19 18:18:04,"Unclassified"
547,0.607019186019897,-5748.0625,1215,"blanca",2019-07-19 18:18:04,"Unclassified"
548,0.607019186019897,-5748.0625,NA,"blanca",2019-07-19 18:38:19,"Unclassified"
548,0.615527927875519,-5785.9375,415,"blanca",2019-07-19 18:38:19,"Unclassified"
549,0.615527927875519,-5785.9375,NA,"blanca",2019-07-19 18:45:14,"Slow-Turn"
549,0.58820641040802,-5892.4375,NA,"blanca",2019-07-19 18:45:14,"Slow-Turn"
549,0.59917414188385,-5681.625,470,"blanca",2019-07-19 18:45:14,"Slow-Turn"
550,0.59917414188385,-5681.625,NA,"blanca",2019-07-19 18:53:04,"Unclassified"
550,0.601507902145386,-5509.6875,381,"blanca",2019-07-19 18:53:04,"Unclassified"
551,0.601507902145386,-5509.6875,NA,"blanca",2019-07-19 18:59:25,"Unclassified"
551,0.572851657867432,-6068.70849609375,NA,"blanca",2019-07-19 18:59:25,"Unclassified"
551,0.571274399757385,-6177.20849609375,419,"blanca",2019-07-19 18:59:25,"Unclassified"
552,0.571274399757385,-6177.20849609375,432,"blanca",2019-07-19 19:06:24,"Slow-Unif"
553,0.571274399757385,-6177.20849609375,NA,"blanca",2019-07-19 19:13:36,"Slow-Unif"
553,0.545747697353363,-5831.125,448,"blanca",2019-07-19 19:13:36,"Slow-Unif"
554,0.545747697353363,-5831.125,373,"blanca",2019-07-19 19:21:04,"Slow-Unif"
555,0.545747697353363,-5831.125,1304,"blanca",2019-07-19 19:27:17,"Slow-Unif"
556,0.545747697353363,-5831.125,407,"blanca",2019-07-19 19:49:01,"Unclassified"
557,0.545747697353363,-5831.125,NA,"blanca",2019-07-19 19:55:48,"Slow-Turn"
557,0.57706207036972,-6208.45849609375,NA,"blanca",2019-07-19 19:55:48,"Slow-Turn"
557,0.593869268894196,-6125.33349609375,399,"blanca",2019-07-19 19:55:48,"Slow-Turn"
558,0.593869268894196,-6125.33349609375,NA,"blanca",2019-07-19 20:02:27,"Slow-Unif"
558,0.57706207036972,-6208.45849609375,NA,"blanca",2019-07-19 20:02:27,"Slow-Unif"
558,0.545747697353363,-5831.125,411,"blanca",2019-07-19 20:02:27,"Slow-Unif"
559,0.545747697353363,-5831.125,NA,"blanca",2019-07-19 20:09:18,"Slow-Turn"
559,0.525361239910126,-5626.625,NA,"blanca",2019-07-19 20:09:18,"Slow-Turn"
559,0.544600009918213,-6297.29150390625,435,"blanca",2019-07-19 20:09:18,"Slow-Turn"
560,0.544600009918213,-6297.29150390625,NA,"blanca",2019-07-19 20:16:33,"Slow-Unif"
560,0.57706207036972,-6208.45849609375,NA,"blanca",2019-07-19 20:16:33,"Slow-Unif"
560,0.593869268894196,-6125.33349609375,2084,"blanca",2019-07-19 20:16:33,"Slow-Unif"
561,0.593869268894196,-6125.33349609375,NA,"blanca",2019-07-19 20:51:17,"Unclassified"
561,0.594492018222809,-6400.125,NA,"blanca",2019-07-19 20:51:17,"Unclassified"
561,0.566825866699219,-6729.75,451,"blanca",2019-07-19 20:51:17,"Unclassified"
562,0.566825866699219,-6729.75,NA,"blanca",2019-07-19 20:58:48,"Slow-Unif"
562,0.557561933994293,-6812.83349609375,412,"blanca",2019-07-19 20:58:48,"Slow-Unif"
563,0.557561933994293,-6812.83349609375,NA,"blanca",2019-07-19 21:05:40,"Slow-Unif"
563,0.560961484909058,-6647.33349609375,NA,"blanca",2019-07-19 21:05:40,"Slow-Unif"
563,0.582277059555054,-6367.08349609375,NA,"blanca",2019-07-19 21:05:40,"Slow-Unif"
563,0.577551662921906,-6320.91650390625,1704,"blanca",2019-07-19 21:05:40,"Slow-Unif"
564,0.577551662921906,-6320.91650390625,NA,"blanca",2019-07-19 21:34:04,"Unclassified"
564,0.576658725738525,-6520.91650390625,384,"blanca",2019-07-19 21:34:04,"Unclassified"
565,0.576658725738525,-6520.91650390625,NA,"blanca",2019-07-19 21:40:28,"Slow-Unif"
565,0.567374408245087,-6499.16650390625,418,"blanca",2019-07-19 21:40:28,"Slow-Unif"
566,0.567374408245087,-6499.16650390625,NA,"blanca",2019-07-19 21:47:26,"Slow-Unif"
566,0.542815685272217,-6465.75,NA,"blanca",2019-07-19 21:47:26,"Slow-Unif"
566,0.538614928722382,-6252.08349609375,NA,"blanca",2019-07-19 21:47:26,"Slow-Unif"
566,0.536227762699127,-5640.33349609375,410,"blanca",2019-07-19 21:47:26,"Slow-Unif"
567,0.536227762699127,-5640.33349609375,NA,"blanca",2019-07-19 21:54:16,"Slow-Unif"
567,0.549311578273773,-5428.45849609375,NA,"blanca",2019-07-19 21:54:16,"Slow-Unif"
567,0.620896399021149,-5646.45849609375,NA,"blanca",2019-07-19 21:54:16,"Slow-Unif"
567,0.629629254341125,-6156.58349609375,425,"blanca",2019-07-19 21:54:16,"Slow-Unif"
568,0.629629254341125,-6156.58349609375,NA,"blanca",2019-07-19 22:01:21,"Exploratory"
568,0.621009528636932,-6320.91650390625,NA,"blanca",2019-07-19 22:01:21,"Exploratory"
568,0.595844447612762,-6610.95849609375,NA,"blanca",2019-07-19 22:01:21,"Exploratory"
568,0.576773166656494,-6863.75,417,"blanca",2019-07-19 22:01:21,"Exploratory"
569,0.576773166656494,-6863.75,NA,"blanca",2019-07-19 22:08:18,"Exploratory"
569,0.576095879077911,-6898.375,NA,"blanca",2019-07-19 22:08:18,"Exploratory"
569,0.582108438014984,-6729.95849609375,NA,"blanca",2019-07-19 22:08:18,"Exploratory"
569,0.582545697689056,-6968.45849609375,NA,"blanca",2019-07-19 22:08:18,"Exploratory"
569,0.60548722743988,-6856.91650390625,423,"blanca",2019-07-19 22:08:18,"Exploratory"
570,0.60548722743988,-6856.91650390625,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.605377435684204,-6530.83349609375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.667996227741241,-5979.83349609375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.642362236976624,-5995,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.62863165140152,-5593.16650390625,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.625167191028595,-5752.45849609375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.571832239627838,-5959.70849609375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.568772971630096,-6093.33349609375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.557446241378784,-5981.375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.549367189407349,-5748.04150390625,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.561828374862671,-5566.83349609375,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.55105048418045,-5615.5,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.565166831016541,-5943.41650390625,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.574167490005493,-5473.29150390625,NA,"blanca",2019-07-19 22:15:21,"Exploratory"
570,0.548597037792206,-5311.33349609375,72955,"blanca",2019-07-19 22:15:21,"Exploratory"
571,0.548597037792206,-5311.33349609375,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.574167490005493,-5473.29150390625,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.565166831016541,-5943.41650390625,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.562955021858215,-5767.29150390625,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.561828374862671,-5566.83349609375,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.549367189407349,-5748.04150390625,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.557446241378784,-5981.375,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.568772971630096,-6093.33349609375,NA,"blanca",2019-07-20 18:31:16,"Unclassified"
571,0.583284139633179,-5843.16650390625,427,"blanca",2019-07-20 18:31:16,"Unclassified"
572,0.583284139633179,-5843.16650390625,NA,"blanca",2019-07-20 18:38:23,"Unclassified"
572,0.612818002700806,-5798.125,412,"blanca",2019-07-20 18:38:23,"Unclassified"
573,0.612818002700806,-5798.125,NA,"blanca",2019-07-20 18:45:15,"Slow-Unif"
573,0.595621943473816,-6292.29150390625,NA,"blanca",2019-07-20 18:45:15,"Slow-Unif"
573,0.61531800031662,-6348.20849609375,422,"blanca",2019-07-20 18:45:15,"Slow-Unif"
574,0.61531800031662,-6348.20849609375,NA,"blanca",2019-07-20 18:52:17,"Slow-Unif"
574,0.595621943473816,-6292.29150390625,NA,"blanca",2019-07-20 18:52:17,"Slow-Unif"
574,0.589623630046844,-6563.08349609375,438,"blanca",2019-07-20 18:52:17,"Slow-Unif"
575,0.589623630046844,-6563.08349609375,NA,"blanca",2019-07-20 18:59:35,"Slow-Unif"
575,0.57805860042572,-6403.45849609375,NA,"blanca",2019-07-20 18:59:35,"Slow-Unif"
575,0.613705635070801,-6333.41650390625,407,"blanca",2019-07-20 18:59:35,"Slow-Unif"
576,0.613705635070801,-6333.41650390625,NA,"blanca",2019-07-20 19:06:22,"Slow-Unif"
576,0.586441874504089,-6559.375,425,"blanca",2019-07-20 19:06:22,"Slow-Unif"
577,0.586441874504089,-6559.375,NA,"blanca",2019-07-20 19:13:27,"Slow-Unif"
577,0.549102663993835,-6310.79150390625,NA,"blanca",2019-07-20 19:13:27,"Slow-Unif"
577,0.554906845092773,-6312.54150390625,NA,"blanca",2019-07-20 19:13:27,"Slow-Unif"
577,0.576461136341095,-6248.08349609375,2513,"blanca",2019-07-20 19:13:27,"Slow-Unif"
