"seg.id","dist2rd","slope","ndvi","dt","id","date","state","lunar"
9758,9.05768113107501,2.76864603556975,0.485185221803423,180,"tm15","2015-07-23 18:40:00","Transit",0.515348107563037
9803,9.05768113107501,2.76864603556975,0.485185221803423,NA,"tm15","2015-07-23 22:11:00","Transit",0.515348107563037
9803,1.70885941249334,2.0847957238663,0.46298445498806,NA,"tm15","2015-07-23 22:11:00","Transit",0.515348107563037
9803,13.4450429864423,1.12703264858694,0.405475202469186,300,"tm15","2015-07-23 22:11:00","Transit",0.515348107563037
9804,13.4450429864423,1.12703264858694,0.405475202469186,NA,"tm15","2015-07-23 22:16:00","Transit",0.515348107563037
9804,10.4851758107495,2.5847688779057,0.389560284137489,360,"tm15","2015-07-23 22:16:00","Transit",0.515348107563037
9805,10.4851758107495,2.5847688779057,0.389560284137489,NA,"tm15","2015-07-23 22:22:00","Transit",0.515348107563037
9805,3.80033629179212,2.53027133422684,0.435213117326897,NA,"tm15","2015-07-23 22:22:00","Transit",0.515348107563037
9805,7.34719392618233,1.33795645547319,0.388890565013298,NA,"tm15","2015-07-23 22:22:00","Transit",0.515348107563037
9805,0.745766303356564,1.34970416718813,0.430372231525864,NA,"tm15","2015-07-23 22:22:00","Transit",0.515348107563037
9805,0,1.05543364187213,0.353887127820803,180,"tm15","2015-07-23 22:22:00","Transit",0.515348107563037
9806,0,1.05543364187213,0.353887127820803,NA,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9806,0,1.17875444838681,0.412983779347882,NA,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9806,0,1.57435592589066,0.368818153276987,NA,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9806,1.24469255672884,1.47991497748074,0.437540952108171,NA,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9806,0.769633734709915,1.02501329319621,0.377384793699201,NA,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9806,6.1075825536955,1.4284828670718,0.423982028373143,NA,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9806,2.91868772074768,0.991091298485135,0.35340511305953,300,"tm15","2015-07-23 22:25:00","Transit",0.515348107563037
9807,2.91868772074768,0.991091298485135,0.35340511305953,NA,"tm15","2015-07-23 22:30:00","Transit",0.515348107563037
9807,0.947105056836285,1.80138916564729,0.381128393941368,NA,"tm15","2015-07-23 22:30:00","Transit",0.515348107563037
9807,3.38655642432744,2.1773650934113,0.382194243137936,NA,"tm15","2015-07-23 22:30:00","Transit",0.515348107563037
9807,0.0794254424879976,0.909891143276838,0.379367189814058,360,"tm15","2015-07-23 22:30:00","Transit",0.515348107563037
9808,0.0794254424879976,0.909891143276838,0.379367189814058,NA,"tm15","2015-07-23 22:36:00","Transit",0.515348107563037
9808,0,1.80858740904456,0.4172343656265,NA,"tm15","2015-07-23 22:36:00","Transit",0.515348107563037
9808,0.413884123063257,3.03479731565505,0.3777420405839,180,"tm15","2015-07-23 22:36:00","Transit",0.515348107563037
9809,0.413884123063257,3.03479731565505,0.3777420405839,NA,"tm15","2015-07-23 22:39:00","Transit",0.515348107563037
9809,4.27641787704695,3.13860923530205,0.416653414201638,NA,"tm15","2015-07-23 22:39:00","Transit",0.515348107563037
9809,2.54179695207249,2.70896486336177,0.366724403384499,300,"tm15","2015-07-23 22:39:00","Transit",0.515348107563037
9810,2.54179695207249,2.70896486336177,0.366724403384499,NA,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
9810,2.22927228608074,2.13491781662232,0.391831029739311,NA,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
9810,2.20695175262927,1.00215000985955,0.372257194162519,NA,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
9810,0.205641615147848,1.6328759535228,0.389070577464008,NA,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
