"seg.id","evi","dt","id","date","state"
34,1.5444059474001,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.5891152625136,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.67694345922523,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.73877916098785,1218,"emanuel",2019-05-22 20:52:04,"Unclassified"
35,1.73877916098785,NA,"emanuel",2019-05-22 21:12:22,"Exploratory"
35,1.76389096831566,462,"emanuel",2019-05-22 21:12:22,"Exploratory"
36,1.76389096831566,NA,"emanuel",2019-05-22 21:20:04,"Unclassified"
36,1.73877916098785,NA,"emanuel",2019-05-22 21:20:04,"Unclassified"
36,1.73407644496451,NA,"emanuel",2019-05-22 21:20:04,"Unclassified"
36,1.00576648709492,NA,"emanuel",2019-05-22 21:20:04,"Unclassified"
36,0.762008780095373,397,"emanuel",2019-05-22 21:20:04,"Unclassified"
37,0.762008780095373,NA,"emanuel",2019-05-22 21:26:41,"Unclassified"
37,0.535743243866091,NA,"emanuel",2019-05-22 21:26:41,"Unclassified"
37,-0.673223935521101,NA,"emanuel",2019-05-22 21:26:41,"Unclassified"
37,-1.80052045742907,443,"emanuel",2019-05-22 21:26:41,"Unclassified"
38,-1.80052045742907,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,-0.23465656797108,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,0.566530420448444,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,1.34479640941912,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,1.12192424832501,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,1.23089310458338,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,0.894670991052706,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,0.993155767770821,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,0.991446870079875,NA,"emanuel",2019-05-22 21:34:04,"Unclassified"
38,1.0234368737083,1640,"emanuel",2019-05-22 21:34:04,"Unclassified"
39,1.0234368737083,NA,"emanuel",2019-05-22 22:01:24,"Unclassified"
39,1.1604942094962,NA,"emanuel",2019-05-22 22:01:24,"Unclassified"
39,1.03016231357197,NA,"emanuel",2019-05-22 22:01:24,"Unclassified"
39,0.575818427478959,NA,"emanuel",2019-05-22 22:01:24,"Unclassified"
39,0.211035536455532,NA,"emanuel",2019-05-22 22:01:24,"Unclassified"
39,1.24881548735976,429,"emanuel",2019-05-22 22:01:24,"Unclassified"
40,1.24881548735976,NA,"emanuel",2019-05-22 22:08:33,"Exploratory"
40,0.211035536455532,NA,"emanuel",2019-05-22 22:08:33,"Exploratory"
40,0.0990855915678414,70028,"emanuel",2019-05-22 22:08:33,"Exploratory"
41,0.0990855915678414,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
41,0.279631749712758,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
41,0.275088025082983,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
