"seg.id","dist2rd","elev","ndvi","dt","id","date","lunar"
1358,1.67333328723907,98.1313532032866,0.800977048451905,NA,"tm2",2014-11-11 01:24:00,0.784576880264278
1358,6.91888904571533,97.030816300497,0.83384204658273,NA,"tm2",2014-11-11 01:24:00,0.784576880264278
1358,5.59666681289673,98.1254858397876,0.771731364607022,NA,"tm2",2014-11-11 01:24:00,0.784576880264278
1358,30.5977783203125,99.6214594691194,0.801453505526454,NA,"tm2",2014-11-11 01:24:00,0.784576880264278
1358,20.5122222900391,98.5478869043459,0.786494594706886,300,"tm2",2014-11-11 01:24:00,0.784576880264278
1359,20.5122222900391,98.5478869043459,0.786494594706886,NA,"tm2",2014-11-11 01:29:00,0.784576880264278
1359,43.9099998474121,100.835546544753,0.828752713246146,540,"tm2",2014-11-11 01:29:00,0.784576880264278
1360,43.9099998474121,100.835546544753,0.828752713246146,300,"tm2",2014-11-11 01:38:00,0.784576880264278
1361,43.9099998474121,100.835546544753,0.828752713246146,NA,"tm2",2014-11-11 01:43:00,0.784576880264278
1361,25.851110458374,102.457554233352,0.848702442398303,480,"tm2",2014-11-11 01:43:00,0.784576880264278
1362,25.851110458374,102.457554233352,0.848702442398303,NA,"tm2",2014-11-11 01:51:00,0.784576880264278
1362,3.46888899803162,102.911861415757,0.787407655883395,600,"tm2",2014-11-11 01:51:00,0.784576880264278
1363,3.46888899803162,102.911861415757,0.787407655883395,NA,"tm2",2014-11-11 02:01:00,0.784576880264278
1363,1.48000001907349,104.796312026322,0.756766247675894,480,"tm2",2014-11-11 02:01:00,0.784576880264278
1364,1.48000001907349,104.796312026322,0.756766247675894,NA,"tm2",2014-11-11 02:09:00,0.784576880264278
1364,5.40666675567627,106.609264503908,0.71509945824278,300,"tm2",2014-11-11 02:09:00,0.784576880264278
1365,5.40666675567627,106.609264503908,0.71509945824278,NA,"tm2",2014-11-11 02:14:00,0.784576880264278
1365,1.48000001907349,104.796312026322,0.756766247675894,NA,"tm2",2014-11-11 02:14:00,0.784576880264278
1365,14.2955551147461,104.268139632106,0.851231534978571,300,"tm2",2014-11-11 02:14:00,0.784576880264278
1366,14.2955551147461,104.268139632106,0.851231534978571,NA,"tm2",2014-11-11 02:19:00,0.784576880264278
1366,1.48000001907349,104.796312026322,0.756766247675894,NA,"tm2",2014-11-11 02:19:00,0.784576880264278
1366,5.40666675567627,106.609264503908,0.71509945824278,300,"tm2",2014-11-11 02:19:00,0.784576880264278
1367,5.40666675567627,106.609264503908,0.71509945824278,240,"tm2",2014-11-11 02:24:00,0.784576880264278
1368,5.40666675567627,106.609264503908,0.71509945824278,NA,"tm2",2014-11-11 02:28:00,0.784576880264278
1368,7.83444452285767,105.927371036818,0.834899243609206,300,"tm2",2014-11-11 02:28:00,0.784576880264278
1369,7.83444452285767,105.927371036818,0.834899243609206,300,"tm2",2014-11-11 02:33:00,0.784576880264278
1370,7.83444452285767,105.927371036818,0.834899243609206,NA,"tm2",2014-11-11 02:38:00,0.784576880264278
1370,14.2955551147461,104.268139632106,0.851231534978571,300,"tm2",2014-11-11 02:38:00,0.784576880264278
1371,14.2955551147461,104.268139632106,0.851231534978571,NA,"tm2",2014-11-11 02:43:00,0.784576880264278
1371,7.83444452285767,105.927371036818,0.834899243609206,300,"tm2",2014-11-11 02:43:00,0.784576880264278
1372,7.83444452285767,105.927371036818,0.834899243609206,NA,"tm2",2014-11-11 02:48:00,0.784576880264278
