"seg.id","lulc","slope","dt","id","date","date.round","state","t.ar","rain"
7685,3,1.94832151382854,300,"tm5",2015-02-08 19:54:00,2015-02-08 20:00:00,"Foraging",33.8,0
7686,3,1.94832151382854,300,"tm5",2015-02-08 19:59:00,2015-02-08 20:00:00,"Foraging",33.8,0
7687,3,1.94832151382854,NA,"tm5",2015-02-08 20:04:00,2015-02-08 20:00:00,"Foraging",33.8,0
7687,3,1.62582692862265,300,"tm5",2015-02-08 20:04:00,2015-02-08 20:00:00,"Foraging",33.8,0
7688,3,1.62582692862265,NA,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7688,3,2.09555935191154,NA,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7688,3,4.05751333958322,NA,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7688,3,5.57979738169579,NA,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7688,3,6.21050532332842,NA,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7688,3,4.57780729157076,NA,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7688,3,4.21178320388201,300,"tm5",2015-02-08 20:09:00,2015-02-08 20:00:00,"Transit",33.8,0
7689,3,4.21178320388201,840,"tm5",2015-02-08 20:23:00,2015-02-08 20:00:00,"Foraging",33.8,0
7690,3,4.21178320388201,NA,"tm5",2015-02-08 20:28:00,2015-02-08 20:00:00,"Foraging",33.8,0
7690,3,5.11927244673042,300,"tm5",2015-02-08 20:28:00,2015-02-08 20:00:00,"Foraging",33.8,0
7691,3,5.11927244673042,300,"tm5",2015-02-08 20:33:00,2015-02-08 21:00:00,"Foraging",33.3,0
7692,3,5.11927244673042,900,"tm5",2015-02-08 20:48:00,2015-02-08 21:00:00,"Foraging",33.3,0
7693,3,5.11927244673042,NA,"tm5",2015-02-08 20:54:00,2015-02-08 21:00:00,"Foraging",33.3,0
7693,3,4.06274880136109,NA,"tm5",2015-02-08 20:54:00,2015-02-08 21:00:00,"Foraging",33.3,0
7693,3,2.87036488174044,NA,"tm5",2015-02-08 20:54:00,2015-02-08 21:00:00,"Foraging",33.3,0
7693,3,3.00118525017903,360,"tm5",2015-02-08 20:54:00,2015-02-08 21:00:00,"Foraging",33.3,0
7694,3,3.00118525017903,NA,"tm5",2015-02-08 21:07:00,2015-02-08 21:00:00,"Foraging",33.3,0
7694,3,2.88675327266752,780,"tm5",2015-02-08 21:07:00,2015-02-08 21:00:00,"Foraging",33.3,0
7695,3,2.88675327266752,NA,"tm5",2015-02-08 21:12:00,2015-02-08 21:00:00,"Foraging",33.3,0
7695,3,4.06274880136109,NA,"tm5",2015-02-08 21:12:00,2015-02-08 21:00:00,"Foraging",33.3,0
7695,3,6.2198068790515,NA,"tm5",2015-02-08 21:12:00,2015-02-08 21:00:00,"Foraging",33.3,0
7695,3,5.91401574606531,NA,"tm5",2015-02-08 21:12:00,2015-02-08 21:00:00,"Foraging",33.3,0
7695,3,5.42623233863021,300,"tm5",2015-02-08 21:12:00,2015-02-08 21:00:00,"Foraging",33.3,0
7696,3,5.42623233863021,NA,"tm5",2015-02-08 21:53:00,2015-02-08 22:00:00,"Foraging",31.5,0
7696,3,5.91401574606531,NA,"tm5",2015-02-08 21:53:00,2015-02-08 22:00:00,"Foraging",31.5,0
7696,3,5.11927244673042,NA,"tm5",2015-02-08 21:53:00,2015-02-08 22:00:00,"Foraging",31.5,0
7696,3,4.06274880136109,NA,"tm5",2015-02-08 21:53:00,2015-02-08 22:00:00,"Foraging",31.5,0
7696,3,2.87036488174044,2460,"tm5",2015-02-08 21:53:00,2015-02-08 22:00:00,"Foraging",31.5,0
7697,3,2.87036488174044,3120,"tm5",2015-02-08 22:45:00,2015-02-08 23:00:00,"Foraging",29.3,0
7698,3,2.87036488174044,NA,"tm5",2015-02-08 22:51:00,2015-02-08 23:00:00,"Foraging",29.3,0
7698,3,5.73423214667152,NA,"tm5",2015-02-08 22:51:00,2015-02-08 23:00:00,"Foraging",29.3,0
7698,3,5.15900973722255,360,"tm5",2015-02-08 22:51:00,2015-02-08 23:00:00,"Foraging",29.3,0
7699,3,5.15900973722255,NA,"tm5",2015-02-08 22:54:00,2015-02-08 23:00:00,"Foraging",29.3,0
7699,3,1.58915887826728,180,"tm5",2015-02-08 22:54:00,2015-02-08 23:00:00,"Foraging",29.3,0
7700,3,1.58915887826728,300,"tm5",2015-02-08 22:59:00,2015-02-08 23:00:00,"Foraging",29.3,0
7701,3,1.58915887826728,300,"tm5",2015-02-08 23:04:00,2015-02-08 23:00:00,"Foraging",29.3,0
7702,3,1.58915887826728,NA,"tm5",2015-02-08 23:09:00,2015-02-08 23:00:00,"Foraging",29.3,0
7702,3,3.3830638135068,NA,"tm5",2015-02-08 23:09:00,2015-02-08 23:00:00,"Foraging",29.3,0
7702,3,3.00118525017903,NA,"tm5",2015-02-08 23:09:00,2015-02-08 23:00:00,"Foraging",29.3,0
7702,3,2.35977223627336,300,"tm5",2015-02-08 23:09:00,2015-02-08 23:00:00,"Foraging",29.3,0
7703,3,2.35977223627336,NA,"tm5",2015-02-08 23:15:00,2015-02-08 23:00:00,"Foraging",29.3,0
7703,3,1.17163551850791,NA,"tm5",2015-02-08 23:15:00,2015-02-08 23:00:00,"Foraging",29.3,0
7703,3,1.0266061978547,360,"tm5",2015-02-08 23:15:00,2015-02-08 23:00:00,"Foraging",29.3,0
7704,3,1.0266061978547,NA,"tm5",2015-02-08 23:18:00,2015-02-08 23:00:00,"Foraging",29.3,0
7704,3,1.50448724861655,NA,"tm5",2015-02-08 23:18:00,2015-02-08 23:00:00,"Foraging",29.3,0
7704,3,1.29818407011437,180,"tm5",2015-02-08 23:18:00,2015-02-08 23:00:00,"Foraging",29.3,0
7705,3,1.29818407011437,NA,"tm5",2015-02-08 23:23:00,2015-02-08 23:00:00,"Foraging",29.3,0
7705,3,1.15592635287154,300,"tm5",2015-02-08 23:23:00,2015-02-08 23:00:00,"Foraging",29.3,0
7706,3,1.15592635287154,NA,"tm5",2015-02-08 23:28:00,2015-02-08 23:00:00,"Foraging",29.3,0
7706,3,1.2049162832594,300,"tm5",2015-02-08 23:28:00,2015-02-08 23:00:00,"Foraging",29.3,0
7707,3,1.2049162832594,NA,"tm5",2015-02-08 23:33:00,2015-02-09 00:00:00,"Foraging",29,0
7707,3,0.78276748892615,300,"tm5",2015-02-08 23:33:00,2015-02-09 00:00:00,"Foraging",29,0
7708,3,0.78276748892615,NA,"tm5",2015-02-08 23:39:00,2015-02-09 00:00:00,"Foraging",29,0
7708,3,0.714388518214568,360,"tm5",2015-02-08 23:39:00,2015-02-09 00:00:00,"Foraging",29,0
7709,3,0.714388518214568,180,"tm5",2015-02-08 23:42:00,2015-02-09 00:00:00,"Foraging",29,0
7710,3,0.714388518214568,NA,"tm5",2015-02-08 23:47:00,2015-02-09 00:00:00,"Foraging",29,0
7710,3,2.43799439189158,NA,"tm5",2015-02-08 23:47:00,2015-02-09 00:00:00,"Foraging",29,0
7710,3,2.96140355902369,NA,"tm5",2015-02-08 23:47:00,2015-02-09 00:00:00,"Foraging",29,0
7710,3,2.93446531879704,NA,"tm5",2015-02-08 23:47:00,2015-02-09 00:00:00,"Foraging",29,0
7710,3,1.85898096141493,300,"tm5",2015-02-08 23:47:00,2015-02-09 00:00:00,"Foraging",29,0
7711,3,1.85898096141493,NA,"tm5",2015-02-09 00:02:00,2015-02-09 00:00:00,"Foraging",29,0
7711,3,2.93446531879704,900,"tm5",2015-02-09 00:02:00,2015-02-09 00:00:00,"Foraging",29,0
7712,3,2.93446531879704,NA,"tm5",2015-02-09 00:07:00,2015-02-09 00:00:00,"Foraging",29,0
7712,3,1.85898096141493,NA,"tm5",2015-02-09 00:07:00,2015-02-09 00:00:00,"Foraging",29,0
7712,3,2.50603615567332,NA,"tm5",2015-02-09 00:07:00,2015-02-09 00:00:00,"Foraging",29,0
7712,3,1.82160134317683,300,"tm5",2015-02-09 00:07:00,2015-02-09 00:00:00,"Foraging",29,0
7713,3,1.82160134317683,NA,"tm5",2015-02-09 00:13:00,2015-02-09 00:00:00,"Transit",29,0
7713,3,2.02946871562735,NA,"tm5",2015-02-09 00:13:00,2015-02-09 00:00:00,"Transit",29,0
7713,3,1.50019520907166,360,"tm5",2015-02-09 00:13:00,2015-02-09 00:00:00,"Transit",29,0
7714,3,1.50019520907166,NA,"tm5",2015-02-09 00:16:00,2015-02-09 00:00:00,"Transit",29,0
7714,3,2.02946871562735,NA,"tm5",2015-02-09 00:16:00,2015-02-09 00:00:00,"Transit",29,0
7714,3,1.22534735848536,NA,"tm5",2015-02-09 00:16:00,2015-02-09 00:00:00,"Transit",29,0
7714,3,2.91501356858207,NA,"tm5",2015-02-09 00:16:00,2015-02-09 00:00:00,"Transit",29,0
7714,3,1.68074706774279,180,"tm5",2015-02-09 00:16:00,2015-02-09 00:00:00,"Transit",29,0
7715,3,1.68074706774279,NA,"tm5",2015-02-09 00:21:00,2015-02-09 00:00:00,"Transit",29,0
7715,3,2.91501356858207,NA,"tm5",2015-02-09 00:21:00,2015-02-09 00:00:00,"Transit",29,0
7715,3,1.85692099487331,NA,"tm5",2015-02-09 00:21:00,2015-02-09 00:00:00,"Transit",29,0
7715,3,1.26850376597028,300,"tm5",2015-02-09 00:21:00,2015-02-09 00:00:00,"Transit",29,0
7716,3,1.26850376597028,NA,"tm5",2015-02-09 00:26:00,2015-02-09 00:00:00,"Transit",29,0
7716,3,1.85692099487331,NA,"tm5",2015-02-09 00:26:00,2015-02-09 00:00:00,"Transit",29,0
7716,3,2.91501356858207,NA,"tm5",2015-02-09 00:26:00,2015-02-09 00:00:00,"Transit",29,0
7716,3,1.68074706774279,300,"tm5",2015-02-09 00:26:00,2015-02-09 00:00:00,"Transit",29,0
7717,3,1.68074706774279,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,2.41638762700485,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,2.32907523226669,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,2.28797435771463,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,1.34957453645954,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,1.07160978960351,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,1.42381460965696,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,0.469594716672567,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,0.993705735728454,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,0.834493811377176,NA,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7717,3,1.771152071939,300,"tm5",2015-02-09 00:31:00,2015-02-09 01:00:00,"Transit",28.4,0
7718,3,1.771152071939,1980,"tm5",2015-02-09 01:04:00,2015-02-09 01:00:00,"Foraging",28.4,0
7719,3,1.771152071939,NA,"tm5",2015-02-09 01:08:00,2015-02-09 01:00:00,"Foraging",28.4,0
7719,7,3.35866979046417,NA,"tm5",2015-02-09 01:08:00,2015-02-09 01:00:00,"Foraging",28.4,0
7719,7,1.46595280827646,240,"tm5",2015-02-09 01:08:00,2015-02-09 01:00:00,"Foraging",28.4,0
7720,7,1.46595280827646,NA,"tm5",2015-02-09 01:15:00,2015-02-09 01:00:00,"Foraging",28.4,0
7720,7,2.51167750424643,420,"tm5",2015-02-09 01:15:00,2015-02-09 01:00:00,"Foraging",28.4,0
7721,7,2.51167750424643,NA,"tm5",2015-02-09 01:20:00,2015-02-09 01:00:00,"Foraging",28.4,0
7721,7,4.55505620256685,300,"tm5",2015-02-09 01:20:00,2015-02-09 01:00:00,"Foraging",28.4,0
7722,7,4.55505620256685,300,"tm5",2015-02-09 01:25:00,2015-02-09 01:00:00,"Foraging",28.4,0
7723,7,4.55505620256685,NA,"tm5",2015-02-09 01:30:00,2015-02-09 02:00:00,"Foraging",28.1,0
7723,5,3.46716805703318,NA,"tm5",2015-02-09 01:30:00,2015-02-09 02:00:00,"Foraging",28.1,0
7723,7,2.24283274834639,300,"tm5",2015-02-09 01:30:00,2015-02-09 02:00:00,"Foraging",28.1,0
7724,7,2.24283274834639,NA,"tm5",2015-02-09 01:56:00,2015-02-09 02:00:00,"Foraging",28.1,0
7724,5,2.56111448980713,NA,"tm5",2015-02-09 01:56:00,2015-02-09 02:00:00,"Foraging",28.1,0
7724,5,1.97468340162488,1560,"tm5",2015-02-09 01:56:00,2015-02-09 02:00:00,"Foraging",28.1,0
7725,5,1.97468340162488,NA,"tm5",2015-02-09 02:01:00,2015-02-09 02:00:00,"Foraging",28.1,0
7725,5,2.56111448980713,300,"tm5",2015-02-09 02:01:00,2015-02-09 02:00:00,"Foraging",28.1,0
7726,5,2.56111448980713,NA,"tm5",2015-02-09 02:06:00,2015-02-09 02:00:00,"Foraging",28.1,0
7726,5,1.97468340162488,300,"tm5",2015-02-09 02:06:00,2015-02-09 02:00:00,"Foraging",28.1,0
7727,5,1.97468340162488,360,"tm5",2015-02-09 02:12:00,2015-02-09 02:00:00,"Foraging",28.1,0
7728,5,1.97468340162488,180,"tm5",2015-02-09 02:15:00,2015-02-09 02:00:00,"Foraging",28.1,0
7729,5,1.97468340162488,NA,"tm5",2015-02-09 02:20:00,2015-02-09 02:00:00,"Foraging",28.1,0
7729,5,2.56111448980713,300,"tm5",2015-02-09 02:20:00,2015-02-09 02:00:00,"Foraging",28.1,0
7730,5,2.56111448980713,NA,"tm5",2015-02-09 02:25:00,2015-02-09 02:00:00,"Transit",28.1,0
7730,7,2.24283274834639,NA,"tm5",2015-02-09 02:25:00,2015-02-09 02:00:00,"Transit",28.1,0
7730,5,3.46716805703318,NA,"tm5",2015-02-09 02:25:00,2015-02-09 02:00:00,"Transit",28.1,0
7730,7,4.55505620256685,NA,"tm5",2015-02-09 02:25:00,2015-02-09 02:00:00,"Transit",28.1,0
7730,7,2.51167750424643,300,"tm5",2015-02-09 02:25:00,2015-02-09 02:00:00,"Transit",28.1,0
7731,7,2.51167750424643,NA,"tm5",2015-02-09 02:31:00,2015-02-09 03:00:00,"Transit",27.9,0
7731,7,1.46595280827646,NA,"tm5",2015-02-09 02:31:00,2015-02-09 03:00:00,"Transit",27.9,0
7731,7,3.35866979046417,360,"tm5",2015-02-09 02:31:00,2015-02-09 03:00:00,"Transit",27.9,0
7732,7,3.35866979046417,NA,"tm5",2015-02-09 02:34:00,2015-02-09 03:00:00,"Transit",27.9,0
7732,7,2.03639053524045,NA,"tm5",2015-02-09 02:34:00,2015-02-09 03:00:00,"Transit",27.9,0
7732,3,2.76670237200712,NA,"tm5",2015-02-09 02:34:00,2015-02-09 03:00:00,"Transit",27.9,0
7732,7,2.62709484111106,NA,"tm5",2015-02-09 02:34:00,2015-02-09 03:00:00,"Transit",27.9,0
7732,7,1.78028295365317,180,"tm5",2015-02-09 02:34:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,7,1.78028295365317,NA,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,3,1.9192253319515,NA,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,7,2.56699631672854,NA,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,7,3.64545442760667,NA,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,3,1.3071073376046,NA,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,7,1.79715006117104,NA,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7733,7,1.42859933120018,300,"tm5",2015-02-09 02:39:00,2015-02-09 03:00:00,"Transit",27.9,0
7734,7,1.42859933120018,NA,"tm5",2015-02-09 02:44:00,2015-02-09 03:00:00,"Transit",27.9,0
7734,3,1.19636053943001,NA,"tm5",2015-02-09 02:44:00,2015-02-09 03:00:00,"Transit",27.9,0
7734,7,0.815209922499173,NA,"tm5",2015-02-09 02:44:00,2015-02-09 03:00:00,"Transit",27.9,0
7734,3,1.03644380364097,NA,"tm5",2015-02-09 02:44:00,2015-02-09 03:00:00,"Transit",27.9,0
7734,3,1.96084156476255,300,"tm5",2015-02-09 02:44:00,2015-02-09 03:00:00,"Transit",27.9,0
7735,3,1.96084156476255,NA,"tm5",2015-02-09 02:50:00,2015-02-09 03:00:00,"Foraging",27.9,0
7735,3,1.49938196930625,NA,"tm5",2015-02-09 02:50:00,2015-02-09 03:00:00,"Foraging",27.9,0
7735,3,2.19402697651313,360,"tm5",2015-02-09 02:50:00,2015-02-09 03:00:00,"Foraging",27.9,0
7736,3,2.19402697651313,180,"tm5",2015-02-09 02:53:00,2015-02-09 03:00:00,"Foraging",27.9,0
7737,3,2.19402697651313,NA,"tm5",2015-02-09 02:58:00,2015-02-09 03:00:00,"Foraging",27.9,0
7737,3,2.75257932649369,NA,"tm5",2015-02-09 02:58:00,2015-02-09 03:00:00,"Foraging",27.9,0
7737,3,2.92599429934086,NA,"tm5",2015-02-09 02:58:00,2015-02-09 03:00:00,"Foraging",27.9,0
7737,3,2.89088380961069,300,"tm5",2015-02-09 02:58:00,2015-02-09 03:00:00,"Foraging",27.9,0
7738,3,2.89088380961069,NA,"tm5",2015-02-09 03:03:00,2015-02-09 03:00:00,"Foraging",27.9,0
7738,3,4.5151847173296,300,"tm5",2015-02-09 03:03:00,2015-02-09 03:00:00,"Foraging",27.9,0
7739,3,4.5151847173296,NA,"tm5",2015-02-09 03:08:00,2015-02-09 03:00:00,"Foraging",27.9,0
7739,3,5.08423404374967,300,"tm5",2015-02-09 03:08:00,2015-02-09 03:00:00,"Foraging",27.9,0
7740,3,5.08423404374967,NA,"tm5",2015-02-09 03:13:00,2015-02-09 03:00:00,"Foraging",27.9,0
7740,3,3.48445688389849,NA,"tm5",2015-02-09 03:13:00,2015-02-09 03:00:00,"Foraging",27.9,0
7740,3,3.94362358140324,300,"tm5",2015-02-09 03:13:00,2015-02-09 03:00:00,"Foraging",27.9,0
7741,3,3.94362358140324,360,"tm5",2015-02-09 03:19:00,2015-02-09 03:00:00,"Foraging",27.9,0
7742,3,3.94362358140324,180,"tm5",2015-02-09 03:22:00,2015-02-09 03:00:00,"Foraging",27.9,0
7743,3,3.94362358140324,300,"tm5",2015-02-09 03:27:00,2015-02-09 03:00:00,"Foraging",27.9,0
7744,3,3.94362358140324,300,"tm5",2015-02-09 03:32:00,2015-02-09 04:00:00,"Foraging",27.6,0
7745,3,3.94362358140324,300,"tm5",2015-02-09 03:37:00,2015-02-09 04:00:00,"Foraging",27.6,0
7746,3,3.94362358140324,360,"tm5",2015-02-09 03:43:00,2015-02-09 04:00:00,"Foraging",27.6,0
7747,3,3.94362358140324,180,"tm5",2015-02-09 03:46:00,2015-02-09 04:00:00,"Foraging",27.6,0
7748,3,3.94362358140324,300,"tm5",2015-02-09 03:51:00,2015-02-09 04:00:00,"Foraging",27.6,0
7749,3,3.94362358140324,NA,"tm5",2015-02-09 03:55:00,2015-02-09 04:00:00,"Foraging",27.6,0
7749,3,2.8477879968478,240,"tm5",2015-02-09 03:55:00,2015-02-09 04:00:00,"Foraging",27.6,0
7750,3,2.8477879968478,1440,"tm5",2015-02-09 04:19:00,2015-02-09 04:00:00,"Foraging",27.6,0
7751,3,2.8477879968478,300,"tm5",2015-02-09 04:24:00,2015-02-09 04:00:00,"Foraging",27.6,0
7752,3,2.8477879968478,300,"tm5",2015-02-09 04:29:00,2015-02-09 04:00:00,"Foraging",27.6,0
7753,3,2.8477879968478,NA,"tm5",2015-02-09 04:34:00,2015-02-09 05:00:00,"Foraging",27.2,0
7753,3,4.31731681165349,300,"tm5",2015-02-09 04:34:00,2015-02-09 05:00:00,"Foraging",27.2,0
7754,3,4.31731681165349,300,"tm5",2015-02-09 04:39:00,2015-02-09 05:00:00,"Foraging",27.2,0
7755,3,4.31731681165349,NA,"tm5",2015-02-09 04:44:00,2015-02-09 05:00:00,"Foraging",27.2,0
7755,3,5.32156297686334,NA,"tm5",2015-02-09 04:44:00,2015-02-09 05:00:00,"Foraging",27.2,0
7755,3,3.97046964065303,300,"tm5",2015-02-09 04:44:00,2015-02-09 05:00:00,"Foraging",27.2,0
7756,3,3.97046964065303,300,"tm5",2015-02-09 04:49:00,2015-02-09 05:00:00,"Foraging",27.2,0
7757,3,3.97046964065303,NA,"tm5",2015-02-09 04:55:00,2015-02-09 05:00:00,"Foraging",27.2,0
7757,3,5.03752497216176,360,"tm5",2015-02-09 04:55:00,2015-02-09 05:00:00,"Foraging",27.2,0
7758,3,5.03752497216176,NA,"tm5",2015-02-09 04:58:00,2015-02-09 05:00:00,"Foraging",27.2,0
7758,3,5.57979738169579,NA,"tm5",2015-02-09 04:58:00,2015-02-09 05:00:00,"Foraging",27.2,0
7758,3,6.21050532332842,180,"tm5",2015-02-09 04:58:00,2015-02-09 05:00:00,"Foraging",27.2,0
7759,3,6.21050532332842,NA,"tm5",2015-02-09 05:03:00,2015-02-09 05:00:00,"Foraging",27.2,0
7759,3,5.42623233863021,NA,"tm5",2015-02-09 05:03:00,2015-02-09 05:00:00,"Foraging",27.2,0
7759,3,5.91401574606531,NA,"tm5",2015-02-09 05:03:00,2015-02-09 05:00:00,"Foraging",27.2,0
7759,3,6.2198068790515,300,"tm5",2015-02-09 05:03:00,2015-02-09 05:00:00,"Foraging",27.2,0
7760,3,6.2198068790515,NA,"tm5",2015-02-09 05:08:00,2015-02-09 05:00:00,"Foraging",27.2,0
7760,3,5.91401574606531,300,"tm5",2015-02-09 05:08:00,2015-02-09 05:00:00,"Foraging",27.2,0
7761,3,5.91401574606531,NA,"tm5",2015-02-09 05:13:00,2015-02-09 05:00:00,"Transit",27.2,0
7761,3,5.42623233863021,NA,"tm5",2015-02-09 05:13:00,2015-02-09 05:00:00,"Transit",27.2,0
7761,3,6.21050532332842,NA,"tm5",2015-02-09 05:13:00,2015-02-09 05:00:00,"Transit",27.2,0
7761,3,5.57979738169579,NA,"tm5",2015-02-09 05:13:00,2015-02-09 05:00:00,"Transit",27.2,0
7761,3,4.05751333958322,300,"tm5",2015-02-09 05:13:00,2015-02-09 05:00:00,"Transit",27.2,0
7762,3,4.05751333958322,300,"tm5",2015-02-09 05:18:00,2015-02-09 05:00:00,"Burrow",27.2,0
7763,3,4.05751333958322,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,5.57979738169579,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,6.21050532332842,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,4.57780729157076,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,4.21178320388201,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,5.53112995277947,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,5.73423214667152,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,3,5.15900973722255,NA,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7763,1,3.97789388509366,240,"tm5",2015-02-09 05:22:00,2015-02-09 05:00:00,"Transit",27.2,0
7764,1,3.97789388509366,NA,"tm5",2015-02-09 20:09:00,2015-02-09 20:00:00,"Transit",32.2,0
7764,7,1.33171176756879,NA,"tm5",2015-02-09 20:09:00,2015-02-09 20:00:00,"Transit",32.2,0
7764,1,1.52328144040282,NA,"tm5",2015-02-09 20:09:00,2015-02-09 20:00:00,"Transit",32.2,0
7764,7,1.89504676261075,NA,"tm5",2015-02-09 20:09:00,2015-02-09 20:00:00,"Transit",32.2,0
7764,1,1.93880595483674,NA,"tm5",2015-02-09 20:09:00,2015-02-09 20:00:00,"Transit",32.2,0
7764,1,1.8724352366837,53220,"tm5",2015-02-09 20:09:00,2015-02-09 20:00:00,"Transit",32.2,0
7765,1,1.8724352366837,NA,"tm5",2015-02-09 20:15:00,2015-02-09 20:00:00,"Transit",32.2,0
7765,1,0.596819208168157,NA,"tm5",2015-02-09 20:15:00,2015-02-09 20:00:00,"Transit",32.2,0
7765,1,1.94774280744316,NA,"tm5",2015-02-09 20:15:00,2015-02-09 20:00:00,"Transit",32.2,0
7765,1,3.10142317389341,360,"tm5",2015-02-09 20:15:00,2015-02-09 20:00:00,"Transit",32.2,0
7766,1,3.10142317389341,180,"tm5",2015-02-09 20:18:00,2015-02-09 20:00:00,"Foraging",32.2,0
7767,1,3.10142317389341,NA,"tm5",2015-02-09 20:33:00,2015-02-09 21:00:00,"Foraging",31.1,0
7767,1,2.16132219030948,900,"tm5",2015-02-09 20:33:00,2015-02-09 21:00:00,"Foraging",31.1,0
7768,1,2.16132219030948,300,"tm5",2015-02-09 20:38:00,2015-02-09 21:00:00,"Foraging",31.1,0
7769,1,2.16132219030948,NA,"tm5",2015-02-09 20:43:00,2015-02-09 21:00:00,"Foraging",31.1,0
7769,1,1.02598347009305,300,"tm5",2015-02-09 20:43:00,2015-02-09 21:00:00,"Foraging",31.1,0
7770,1,1.02598347009305,1140,"tm5",2015-02-09 21:02:00,2015-02-09 21:00:00,"Foraging",31.1,0
7771,1,1.02598347009305,NA,"tm5",2015-02-09 21:07:00,2015-02-09 21:00:00,"Foraging",31.1,0
7771,1,0.675966874530437,300,"tm5",2015-02-09 21:07:00,2015-02-09 21:00:00,"Foraging",31.1,0
7772,1,0.675966874530437,NA,"tm5",2015-02-09 21:12:00,2015-02-09 21:00:00,"Foraging",31.1,0
7772,1,1.39123733856177,NA,"tm5",2015-02-09 21:12:00,2015-02-09 21:00:00,"Foraging",31.1,0
7772,1,1.38338891188655,300,"tm5",2015-02-09 21:12:00,2015-02-09 21:00:00,"Foraging",31.1,0
7773,1,1.38338891188655,NA,"tm5",2015-02-09 21:18:00,2015-02-09 21:00:00,"Foraging",31.1,0
7773,1,1.39123733856177,360,"tm5",2015-02-09 21:18:00,2015-02-09 21:00:00,"Foraging",31.1,0
7774,1,1.39123733856177,NA,"tm5",2015-02-09 21:20:00,2015-02-09 21:00:00,"Foraging",31.1,0
7774,1,1.38338891188655,120,"tm5",2015-02-09 21:20:00,2015-02-09 21:00:00,"Foraging",31.1,0
7775,1,1.38338891188655,NA,"tm5",2015-02-09 21:28:00,2015-02-09 21:00:00,"Foraging",31.1,0
7775,1,2.11525906470608,NA,"tm5",2015-02-09 21:28:00,2015-02-09 21:00:00,"Foraging",31.1,0
7775,4,1.00169173049296,480,"tm5",2015-02-09 21:28:00,2015-02-09 21:00:00,"Foraging",31.1,0
7776,4,1.00169173049296,NA,"tm5",2015-02-09 21:31:00,2015-02-09 22:00:00,"Foraging",30,0
7776,1,2.11525906470608,180,"tm5",2015-02-09 21:31:00,2015-02-09 22:00:00,"Foraging",30,0
7777,1,2.11525906470608,NA,"tm5",2015-02-09 21:36:00,2015-02-09 22:00:00,"Foraging",30,0
7777,1,1.64555419632236,NA,"tm5",2015-02-09 21:36:00,2015-02-09 22:00:00,"Foraging",30,0
7777,1,1.31321514646873,NA,"tm5",2015-02-09 21:36:00,2015-02-09 22:00:00,"Foraging",30,0
