"seg.id","dist2rd","slope","ndvi","dt","id","date","date.round","state","lunar","t.ar","rain"
51,24.6322231292725,5.87372971998994,0.706141019779191,NA,"tm10",2015-01-26 19:16:00,2015-01-26 19:00:00,"Transit",0.428734740671871,27.7,0
51,33.9722213745117,6.84127793578733,0.697223198373984,NA,"tm10",2015-01-26 19:16:00,2015-01-26 19:00:00,"Transit",0.428734740671871,27.7,0
51,48.8655548095703,9.38609546815926,0.758537016808164,4260,"tm10",2015-01-26 19:16:00,2015-01-26 19:00:00,"Transit",0.428734740671871,27.7,0
52,48.8655548095703,9.38609546815926,0.758537016808164,NA,"tm10",2015-01-26 19:21:00,2015-01-26 19:00:00,"Foraging",0.428734740671871,27.7,0
52,24.411111831665,5.5044358247425,0.694134037669186,NA,"tm10",2015-01-26 19:21:00,2015-01-26 19:00:00,"Foraging",0.428734740671871,27.7,0
52,45.1300010681152,6.23559685984237,0.808105901801189,300,"tm10",2015-01-26 19:21:00,2015-01-26 19:00:00,"Foraging",0.428734740671871,27.7,0
53,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 20:36:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
53,24.411111831665,5.5044358247425,0.694134037669186,4500,"tm10",2015-01-26 20:36:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
54,24.411111831665,5.5044358247425,0.694134037669186,1740,"tm10",2015-01-26 21:05:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
55,24.411111831665,5.5044358247425,0.694134037669186,360,"tm10",2015-01-26 21:11:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
56,24.411111831665,5.5044358247425,0.694134037669186,NA,"tm10",2015-01-26 21:14:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
56,45.1300010681152,6.23559685984237,0.808105901801189,180,"tm10",2015-01-26 21:14:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
57,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 21:19:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
57,24.411111831665,5.5044358247425,0.694134037669186,300,"tm10",2015-01-26 21:19:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
58,24.411111831665,5.5044358247425,0.694134037669186,NA,"tm10",2015-01-26 21:24:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
58,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 21:24:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
58,69.4800033569336,4.72694901017927,0.841416908377163,NA,"tm10",2015-01-26 21:24:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
